ST_FIPS,city_name,state,predicted_transparency_score,transparency_score,residual,ranking
1824286,Fortville,Indiana,3.4904706462694155,2,1.4904706462694155,3685
3043375,Lewistown,Montana,3.4907657709272977,2,1.4907657709272977,3686
3079825,Whitefish,Montana,3.5087093501265603,5,1.4912906498734397,3687
4836104,Iowa Park city,Texas,3.5086306502177917,5,1.4913693497822083,3688
1313149,Heard County,Georgia,3.4913953701974476,2,1.4913953701974476,3689
600296,Adelanto,California,4.508512991124069,6,1.4914870088759313,3690
4033750,Henryetta city,Oklahoma,3.491788869741291,2,1.491788869741291,3691
3140605,Ralston,Nebraska,3.4924184690114406,2,1.4924184690114406,3692
2165226,Richmond,Kentucky,4.492733659415945,3,1.4927336594159453,3693
3465400,Saddle River,New Jersey,3.50662380254419,5,1.49337619745581,3694
523170,Farmington,Arkansas,3.4936383175973553,2,1.4936383175973553,3695
3442510,Madison,New Jersey,4.505561744545243,6,1.4944382554547566,3696
4267224,St. Clair borough,Pennsylvania,3.4949762160464233,2,1.4949762160464233,3697
1803394,Bargersville town,Indiana,3.495428740521843,2,1.495428740521843,3698
2751064,Pine City city,Minnesota,3.504341505189898,5,1.495658494810102,3699
1212875,Clearwater,Florida,7.495961527983752,6,1.4959615279837521,3700
4271784,Somerset township,Pennsylvania,3.4970617636287935,2,1.4970617636287935,3701
3430180,Harrison Township,New Jersey,3.502865881900485,5,1.497134118099515,3702
165040,Roanoke,Alabama,3.49757331303579,2,1.4975733130357902,3703
4976680,Tooele,Utah,4.502216998422574,6,1.4977830015774263,3704
3748480,Oak Ridge town,North Carolina,3.501941157972453,5,1.4980588420275471,3705
4287232,Youngwood,Pennsylvania,3.498596411849783,2,1.4985964118497832,3706
2137918,Hopkinsville city,Kentucky,4.501115199699812,6,1.4988848003001882,3707
2259340,Patterson city,Louisiana,3.499068611302395,2,1.4990686113023952,3708
2752630,Proctor city,Minnesota,3.499147311211164,2,1.4991473112111642,3709
4609500,Canton city,South Dakota,3.499147311211164,2,1.4991473112111642,3710
3775280,Woodfin town,North Carolina,3.499501460800623,2,1.499501460800623,3711
1024540,Elsmere,Delaware,3.499816260435698,5,1.500183739564302,3712
1949215,Maquoketa,Iowa,3.5002097599795414,2,1.5002097599795414,3713
3666993,Sherrill,New York,3.5002491099339257,2,1.5002491099339257,3714
4824912,Everman city,Texas,3.4989112114848577,5,1.5010887885151423,3715
2650760,Manistique city,Michigan,3.5022953075619117,2,1.5022953075619117,3716
4172500,Talent,Oregon,3.4972585134007153,5,1.5027414865992847,3717
4866128,Schertz city,Texas,4.496708004808765,6,1.5032919951912351,3718
4971180,South Weber,Utah,3.49666826408495,5,1.50333173591505,3719
1050670,Newark city,Delaware,4.496275155310537,6,1.5037248446894633,3720
2020500,Ellsworth,Kansas,3.5041054054635916,2,1.5041054054635916,3721
2380740,Waterville,Maine,4.495881655766693,6,1.5041183442333068,3722
3664309,Rye city,New York,4.495724255949156,6,1.5042757440508439,3723
3543930,Los Ranchos de Albuquerque village,New Mexico,3.4956058153165728,5,1.5043941846834272,3724
4866464,Sealy,Texas,3.495409065544651,5,1.504590934455349,3725
1959475,Orange City,Iowa,3.494818816228886,5,1.5051811837711142,3726
4246792,Malvern borough,Pennsylvania,3.494504016593811,5,1.5054959834061892,3727
5439532,Hurricane,West Virginia,3.505836803456503,2,1.505836803456503,3728
3470110,Spring Lake borough,New Jersey,3.4941105170499673,5,1.5058894829500327,3729
1709798,Burnham village,Illinois,3.506820552316112,2,1.5068205523161118,3730
5119728,Covington,Virginia,3.4931267681903586,5,1.5068732318096414,3731
2642460,Keego Harbor city,Michigan,3.4923004191482874,5,1.5076995808517126,3732
4751540,Munford,Tennessee,3.491788869741291,5,1.508211130258709,3733
1925860,Estherville,Iowa,3.5088273999897135,2,1.5088273999897135,3734
3660147,Putnam Valley,New York,3.4909034957676432,5,1.5090965042323568,3735
1747163,Marshall,Illinois,3.4907067459957215,5,1.5092932540042785,3736
3904416,Bay Village,Ohio,4.490293962244116,6,1.5097060377558842,3737
1721358,Dwight,Illinois,3.510007898621244,2,1.510007898621244,3738
2919252,De Soto city,Missouri,3.5104013981650874,2,1.5104013981650874,3739
2410900,Brunswick,Maryland,3.489545922341383,5,1.510454077658617,3740
4264544,Richland township,Pennsylvania,3.5106768478457777,2,1.5106768478457777,3741
3655882,Owego,New York,3.48852282352739,5,1.51147717647261,3742
1717458,Crest Hill,Illinois,4.488464189365244,6,1.511535810634756,3743
4730960,Greenbrier town,Tennessee,3.511699946659771,2,1.5116999466597711,3744
2559105,Salem,Massachusetts,6.5120159186031366,5,1.5120159186031366,3745
5508850,Boscobel city,Wisconsin,3.512841095336917,2,1.512841095336917,3746
1373816,Stone Mountain,Georgia,3.4868701254432475,5,1.5131298745567525,3747
5556800,New Holstein,Wisconsin,3.5132345948807604,2,1.5132345948807604,3748
2605900,Bath Township,Michigan,3.4867520755800943,5,1.5132479244199057,3749
2961670,Richmond,Missouri,3.4866733756713257,5,1.5133266243286743,3750
2725280,Granite Falls,Minnesota,3.4865553258081725,5,1.5134446741918275,3751
1676870,Star city,Idaho,3.4865159758537883,5,1.5134840241462117,3752
4052150,Noble,Oklahoma,3.5135887444702196,2,1.5135887444702196,3753
2700316,Afton city,Minnesota,3.485689626811717,5,1.514310373188283,3754
1380984,Waynesboro city,Georgia,3.485453527085411,5,1.514546472914589,3755
3712340,Cherryville,North Carolina,3.485217427359105,5,1.514782572640895,3756
3902344,Archbold village,Ohio,3.5150840427368246,2,1.5150840427368246,3757
4264536,Richland township,Pennsylvania,3.5153594924175153,2,1.5153594924175153,3758
181720,Wetumpka,Alabama,3.515438192326284,2,1.5154381923262839,3759
1966135,Red Oak,Iowa,3.4845091281801865,5,1.5154908718198135,3760
1313023,Bleckley County,Georgia,3.515575917166629,2,1.515575917166629,3761
3424900,Franklin Township,New Jersey,4.484312769177695,6,1.515687230822305,3762
5373465,University Place,Washington,4.4840766694513885,6,1.5159233305486115,3763
1778370,Wadsworth village,Illinois,3.483741804069692,5,1.516258195930308,3764
1829376,Greencastle township,Indiana,3.517012190501658,2,1.5170121905016578,3765
2517685,Dudley,Massachusetts,3.4826596803241223,5,1.5173403196758777,3766
2659220,Norway city,Michigan,3.4824629305522006,5,1.5175370694477994,3767
2045050,Marysville,Kansas,3.517799189589345,2,1.5177991895893448,3768
3903086,Aurora,Ohio,4.4821878716409405,6,1.5178121283590595,3769
518490,De Queen,Arkansas,3.518035289315651,2,1.5180352893156508,3770
2756724,St. Augusta,Minnesota,3.5196092874910248,2,1.5196092874910248,3771
4274712,Strasburg borough,Pennsylvania,3.4796297338365276,5,1.5203702661634724,3772
5516500,Combined Locks,Wisconsin,3.5204749864874803,2,1.5204749864874803,3773
1707913,Breese city,Illinois,3.520750436168171,2,1.520750436168171,3774
3301300,Amherst town,New Hampshire,3.4789411096348015,5,1.5210588903651985,3775
467800,Snowflake town,Arizona,3.4785279351137657,5,1.5214720648862343,3776
1832818,Hebron town,Indiana,3.478370535296228,5,1.5216294647037718,3777
4253088,Nesquehoning borough,Pennsylvania,3.522127684571623,2,1.5221276845716232,3778
5350570,Ocean Shores,Washington,3.4777015860716944,5,1.5222984139283056,3779
1323900,Douglasville city,Georgia,4.476875627799053,6,1.5231243722009467,3780
3152575,West Point,Nebraska,3.5233081832031536,2,1.5233081832031536,3781
3604715,Batavia city,New York,4.475655779213138,6,1.5243442207868618,3782
5379625,Woodland,Washington,3.4753405888086335,5,1.5246594111913665,3783
2707462,Breckenridge,Minnesota,3.5250395811960646,2,1.5250395811960646,3784
1313043,Candler County,Georgia,3.47494708926479,5,1.52505291073521,3785
2708452,Buffalo,Minnesota,4.474711380307914,6,1.5252886196920858,3786
2534795,Leicester town,Massachusetts,3.474396189903409,5,1.525603810096591,3787
2631020,Fruitport Charter Township,Michigan,3.5261020299644423,2,1.5261020299644423,3788
3929204,Gallipolis,Ohio,3.473471465975377,5,1.526528534024623,3789
1700646,Aledo city,Illinois,3.4734124410438003,5,1.5265875589561997,3790
1268525,Starke,Florida,3.4729795915455726,5,1.5270204084544274,3791
3944912,Lordstown village,Ohio,3.5274792783678945,2,1.5274792783678945,3792
1320932,Cumming,Georgia,3.4722319424122703,5,1.5277680575877297,3793
2153418,Morehead,Kentucky,3.5279121278661223,2,1.5279121278661223,3794
2915670,Columbia,Missouri,7.5280317408069966,6,1.5280317408069966,3795
5535850,Hortonville,Wisconsin,3.4719171427771953,5,1.5280828572228047,3796
1760222,Pittsfield,Illinois,3.528659776999425,2,1.528659776999425,3797
2907102,Bonne Terre,Missouri,3.528659776999425,2,1.528659776999425,3798
5645050,Laramie,Wyoming,4.471169884413323,6,1.5288301155866773,3799
2024850,Frontenac,Kansas,3.5290532765432685,2,1.5290532765432685,3800
2530455,Holbrook town,Massachusetts,3.47087436898601,5,1.52912563101399,3801
4245104,Lower Saucon township,Pennsylvania,3.470500544419359,5,1.5294994555806412,3802
2178384,Union,Kentucky,3.4702250947386686,5,1.5297749052613314,3803
2862400,Richland city,Mississippi,3.5305485748098735,2,1.5305485748098735,3804
1362328,Port Wentworth,Georgia,3.4694380956509816,5,1.5305619043490184,3805
2738060,Long Prairie,Minnesota,3.530705974627411,2,1.530705974627411,3806
3746000,Nashville,North Carolina,3.469162645970291,5,1.530837354029709,3807
3955678,Newtown,Ohio,3.4688478463352164,5,1.5311521536647836,3808
2634160,Grandville,Michigan,4.468808887150262,6,1.5311911128497382,3809
3705220,Bessemer City,North Carolina,3.468690446517679,5,1.5313095534823211,3810
2629220,Flushing Township,Michigan,3.467903447429992,5,1.532096552570008,3811
3932088,Greenfield,Ohio,3.532378347688746,2,1.5323783476887458,3812
3437770,Lakehurst borough,New Jersey,3.4674312479773794,5,1.5325687520226206,3813
2616620,Clio,Michigan,3.46680164870723,5,1.53319835129277,3814
1050800,New Castle city,Delaware,3.4665261990265397,5,1.5334738009734603,3815
2755546,Roseau,Minnesota,3.465778549893237,5,1.534221450106763,3816
3669441,South Nyack,New York,3.4657391999388527,5,1.5342608000611473,3817
2416225,Chestertown town,Maryland,3.465227650531856,5,1.534772349468144,3818
1728144,Fulton,Illinois,3.4640274769231336,5,1.5359725230768664,3819
2721536,Foley,Minnesota,3.463417552630176,5,1.536582447369824,3820
4863284,Rosenberg,Texas,4.463378593445222,6,1.5366214065547776,3821
4249288,Mifflinburg,Pennsylvania,3.537159367146444,2,1.5371593671464439,3822
3457600,"""Pennington",New Jersey,3.4620009542723396,5,1.5379990457276604,3823
4751560,Murfreesboro,Tennessee,7.538065979175004,6,1.5380659791750038,3824
4513015,Central town,South Carolina,3.461568104774112,5,1.5384318952258882,3825
625338,Foster City,California,4.46137174577162,6,1.5386282542283798,3826
3106610,Broken Bow,Nebraska,3.5386546654130493,2,1.5386546654130493,3827
1344312,LaFayette,Georgia,3.538772715276202,2,1.538772715276202,3828
5560450,Osceola village,Wisconsin,3.460663055823272,5,1.539336944176728,3829
2703574,Barnesville,Minnesota,3.4602695562794286,5,1.5397304437205714,3830
685586,Williams,California,3.4601515064162753,5,1.5398484935837247,3831
2700622,Albany,Minnesota,3.460112156461891,5,1.539887843538109,3832
160648,Pinson,Alabama,3.540425413360345,2,1.540425413360345,3833
4643100,Mitchell,South Dakota,4.459050098462944,6,1.540949901537056,3834
4032750,Harrah city,Oklahoma,3.4590497076935134,5,1.5409502923064866,3835
5459068,Nitro,West Virginia,3.5410156626761102,2,1.5410156626761102,3836
4719700,Dayton,Tennessee,3.5415272120831065,2,1.5415272120831065,3837
3979492,Vandalia,Ohio,4.458420499192794,6,1.541579500807206,3838
2760844,Sleepy Eye,Minnesota,3.541802661763797,2,1.5418026617637972,3839
1308536,Blakely,Georgia,3.457987258925136,5,1.5420127410748639,3840
935650,Hamden,Connecticut,4.457948299740182,6,1.542051700259818,3841
3612188,Canastota village,New York,3.5421174613988717,2,1.5421174613988717,3842
1743250,Libertyville,Illinois,4.457653175082299,6,1.5423468249177006,3843
2966044,Savannah city,Missouri,3.4575544094269084,5,1.5424455905730916,3844
2664900,Pleasant Ridge city,Michigan,3.4573576596549866,5,1.5426423403450134,3845
1341596,Jackson,Georgia,3.4570822099742964,5,1.5429177900257036,3846
4846440,Manor city,Texas,3.4567674103392214,5,1.5432325896607786,3847
4716920,Cookeville city,Tennessee,4.456177551792886,6,1.5438224482071137,3848
4247080,Mansfield borough,Pennsylvania,3.543848859391783,2,1.5438488593917832,3849
5333805,Issaquah,Washington,4.4561382018385025,6,1.5438617981614975,3850
2248365,Mansfield city,Louisiana,3.455350811981385,5,1.544649188018615,3851
2418750,College Park,Maryland,4.455311852796431,6,1.5446881472035692,3852
1374964,Swainsboro,Georgia,3.5449113081601604,2,1.5449113081601604,3853
2903160,Ballwin,Missouri,4.454957703206972,6,1.545042296793028,3854
3501780,Alamogordo,New Mexico,4.454918353252587,6,1.5450816467474127,3855
1861164,Porter town,Indiana,3.545304807704004,2,1.545304807704004,3856
2661940,Owosso,Michigan,4.454328103936822,6,1.545671896063178,3857
100820,Alabaster,Alabama,4.452911505578985,6,1.5470884944210148,3858
639220,Laguna Hills,California,4.452596705943911,6,1.547403294056089,3859
2750164,Pelican Rapids,Minnesota,3.4524782653113277,5,1.5475217346886723,3860
1711228,Carlyle,Illinois,3.4522224906078294,5,1.5477775093921706,3861
3956448,Northfield,Ohio,3.547941254647755,2,1.5479412546477551,3862
1884950,Winona Lake,Indiana,3.54825605428283,2,1.54825605428283,3863
4829564,Gilmer,Texas,3.4515732163604875,5,1.5484267836395125,3864
2741480,Medina,Minnesota,3.451061666953491,5,1.5489383330465092,3865
4829432,Giddings,Texas,3.450628817455263,5,1.549371182544737,3866
4872296,Terrell Hills,Texas,3.4505107675921103,5,1.5494892324078897,3867
3925256,Elyria,Ohio,7.550303814988537,6,1.5503038149885366,3868
2719934,Eveleth,Minnesota,3.5511679509072716,2,1.5511679509072716,3869
1313157,Jackson County,Georgia,4.448602685573899,6,1.5513973144261008,3870
1313093,Dooly County,Georgia,3.5520729998581118,2,1.5520729998581118,3871
2756788,St. Charles,Minnesota,3.5525058493563395,2,1.5525058493563395,3872
1313319,Wilkinson County,Georgia,3.4467134969940205,5,1.5532865030059795,3873
3946480,Madison,Ohio,3.446497072244907,5,1.5535029277550931,3874
3639694,Kings Point village,New York,3.5539814726457526,2,1.5539814726457526,3875
884440,Wheat Ridge city,Colorado,4.445592414063497,6,1.5544075859365032,3876
2565825,Southwick,Massachusetts,3.445513323385298,5,1.5544866766147019,3877
3135980,Ogallala city,Nebraska,3.444962424023917,5,1.5550375759760828,3878
5558050,North Hudson,Wisconsin,3.5551029463457064,2,1.5551029463457064,3879
3630752,Greenwood Lake village,New York,3.444726324297611,5,1.5552736757023888,3880
2715022,Dayton,Minnesota,3.4444902245713047,5,1.5555097754286953,3881
4810636,Brookshire,Texas,3.443585175620465,5,1.556414824379535,3882
4913850,Clearfield,Utah,4.443467516526742,6,1.5565324834732577,3883
2707948,Brooklyn Center,Minnesota,4.443152716891667,6,1.5568472831083326,3884
2610040,Brandon Township,Michigan,3.5571294689965005,2,1.5571294689965005,3885
4548805,Mullins,South Carolina,3.4420505273994753,5,1.5579494726005247,3886
636980,Jackson city,California,3.4415783279468632,5,1.5584216720531368,3887
2962660,Rock Hill city,Missouri,3.4409487286767138,5,1.5590512713232862,3888
1749009,Milan village,Illinois,3.5595298162139457,2,1.5595298162139457,3889
5568275,River Falls,Wisconsin,4.439060321635695,6,1.5609396783643046,3890
2470850,Seat Pleasant city,Maryland,3.437289182918969,5,1.5627108170810309,3891
3929498,Gates Mills,Ohio,3.4372104830102006,5,1.5627895169897994,3892
2127982,Florence city,Kentucky,4.437132173870862,6,1.5628678261291382,3893
3657177,Penn Yan village,New York,3.563071312108537,2,1.5630713121085371,3894
2607660,Berkley,Michigan,4.4366993243726345,6,1.5633006756273655,3895
670280,Saratoga,California,4.436148425011253,6,1.563851574988747,3896
2506015,Blackstone,Massachusetts,3.4361480342418234,5,1.5638519657581766,3897
568810,Texarkana city,Arkansas,4.435872975330563,6,1.5641270246694372,3898
3154045,York,Nebraska,3.5641534358541067,2,1.5641534358541067,3899
1358884,Palmetto city,Georgia,3.4351642853822146,5,1.5648357146177854,3900
2568610,Sutton,Massachusetts,3.4349085106787163,5,1.5650914893212837,3901
630378,Goleta,California,4.434653126744648,6,1.5653468732553524,3902
4527070,Fountain Inn city,South Carolina,3.56545198434879,2,1.56545198434879,3903
3954194,New Bremen,Ohio,3.4343379363401434,5,1.5656620636598566,3904
2570360,Townsend,Massachusetts,3.434180536522606,5,1.565819463477394,3905
4066800,Shawnee,Oklahoma,4.433433278158733,6,1.5665667218412667,3906
1917265,Creston,Iowa,3.566829232752242,2,1.5668292327522422,3907
3776220,Zebulon,North Carolina,3.4330000378910754,5,1.5669999621089246,3908
4748660,Milan,Tennessee,3.567498181976776,2,1.567498181976776,3909
1711293,Carmi,Illinois,3.567852331566235,2,1.5678523315662352,3910
5356625,Pullman,Washington,4.431150980804441,6,1.568849019195559,3911
622300,Paso Robles,California,4.430914881078135,6,1.5690851189218646,3912
1343192,Kennesaw city,Georgia,4.430521381534292,6,1.5694786184657081,3913
1724634,Evergreen Park,Illinois,4.43032463176237,6,1.5696753682376299,3914
4818524,Dalhart,Texas,3.5706068283731396,2,1.5706068283731396,3915
1817614,Delphi,Indiana,3.429320817156139,5,1.570679182843861,3916
1912720,Chariton,Iowa,3.4285928430000285,5,1.5714071569999715,3917
2761816,Springfield,Minnesota,3.4279238937754943,5,1.5720761062245057,3918
5554500,Mosinee,Wisconsin,3.5724169262748195,2,1.5724169262748195,3919
926620,Fairfield,Connecticut,4.427334035229159,6,1.5726659647708408,3920
2542145,Monson,Massachusetts,3.4269794948702703,5,1.5730205051297297,3921
4716980,Coopertown,Tennessee,3.4269007949615014,5,1.5730992050384986,3922
5317635,Des Moines city,Washington,4.4261928865520135,6,1.5738071134479865,3923
636546,Inglewood,California,7.574189237299835,6,1.5741892372998354,3924
2517300,Douglas,Massachusetts,3.4252284219001665,5,1.5747715780998335,3925
3710240,Canton,North Carolina,3.4248939472878996,5,1.5751060527121004,3926
5314485,Connell,Washington,3.4241856481089816,5,1.5758143518910184,3927
4876816,Waxahachie,Texas,4.4241466889240275,6,1.5758533110759725,3928
603820,Banning,California,4.423438389745109,6,1.576561610254891,3929
2387845,Yarmouth,Maine,3.4228280746827213,5,1.5771719253172787,3930
5517950,Cuba City city,Wisconsin,3.4227296997967604,5,1.5772703002032396,3931
3429430,"""Hammonton",New Jersey,4.422612040703038,6,1.5773879592969617,3932
3715260,Cramerton,North Carolina,3.42245425011607,5,1.5775457498839298,3933
3746860,Newport,North Carolina,3.421864000800305,5,1.578135999199695,3934
4816120,Colorado City,Texas,3.4217066009827675,5,1.5782933990172325,3935
2209340,Breaux Bridge,Louisiana,3.578830968839468,2,1.5788309688394682,3936
1351072,Metter,Georgia,3.421077001712618,5,1.578922998287382,3937
3933026,Hamilton township,Ohio,3.421077001712618,5,1.578922998287382,3938
2740220,Maple Lake,Minnesota,3.420604802260006,5,1.579395197739994,3939
950370,New Britain city,Connecticut,7.579540831096107,6,1.5795408310961072,3940
2960788,Raytown,Missouri,4.420408443257514,6,1.5795915567424856,3941
4500550,Aiken,South Carolina,4.420329743348746,6,1.5796702566512542,3942
2736836,Lexington city,Minnesota,3.419817803172319,5,1.580182196827681,3943
4276648,Throop borough,Pennsylvania,3.580286917151689,2,1.580286917151689,3944
4579090,Woodruff city,South Carolina,3.419503003537244,5,1.580496996462756,3945
2047075,Minneapolis city,Kansas,3.418479904723251,5,1.581520095276749,3946
3463510,Riverside township,New Jersey,3.4175158308408347,5,1.5824841691591653,3947
4212704,Charleroi,Pennsylvania,3.5828053142322873,2,1.5828053142322873,3948
1809532,Butler city,Indiana,3.416984606456646,5,1.583015393543354,3949
1313271,Telfair County,Georgia,3.583198813776131,2,1.5831988137761308,3950
3886220,Williston,North Dakota,4.416709547545386,6,1.583290452454614,3951
1379444,Vienna,Georgia,3.416394357140881,5,1.5836056428591192,3952
2601660,Almont village,Michigan,3.416394357140881,5,1.5836056428591192,3953
644112,Los Gatos,California,4.415961898412083,6,1.5840381015879172,3954
3629333,Glens Falls city,New York,4.415450349005086,6,1.584549650994914,3955
2558825,Rutland,Massachusetts,3.415430283258464,5,1.584569716741536,3956
616532,Costa Mesa,California,7.585482674208144,6,1.5854826742081443,3957
2509175,Brookline,Massachusetts,4.4141124505560185,6,1.5858875494439815,3958
4070350,Stilwell city,Oklahoma,3.413954659969051,5,1.586045340030949,3959
1245100,Miami Lakes,Florida,4.413915700784097,6,1.5860842992159032,3960
4815364,Cleburne city,Texas,4.412971301878873,6,1.5870286981211272,3961
2033425,Hugoton,Kansas,3.412183912021755,5,1.5878160879782448,3962
1359976,Pelham city,Georgia,3.411947812295449,5,1.5880521877045508,3963
5117440,Clifton Forge,Virginia,3.4113969129340687,5,1.5886030870659313,3964
3753040,Plymouth,North Carolina,3.411160813207762,5,1.5888391867922378,3965
1707133,Bolingbrook,Illinois,7.588984820148351,6,1.588984820148351,3966
3955384,New Richmond,Ohio,3.4109640634358405,5,1.5890359365641595,3967
2768548,Watertown,Minnesota,3.5894948064776266,2,1.5894948064776266,3968
1907390,Bondurant,Iowa,3.410452514028844,5,1.5895474859711558,3969
3665486,"""Schaghticoke (town)",New York,3.409645839963965,5,1.5903541600360351,3970
5530125,Grand Rapids,Wisconsin,3.408996565716623,5,1.591003434283377,3971
2124778,Elsmere city,Kentucky,3.591108154607385,2,1.5911081546073849,3972
5062200,St. Johnsbury town,Vermont,3.40815054169736,5,1.5918494583026401,3973
1330732,Forsyth,Georgia,3.407619317313171,5,1.5923806826868292,3974
946940,Middlebury,Connecticut,3.407599642335979,5,1.592400357664021,3975
3931752,Green township,Ohio,4.406990108812452,6,1.593009891187548,3976
4060350,Poteau,Oklahoma,3.5938233014599046,2,1.5938233014599046,3977
3752660,Pittsboro town,North Carolina,3.4058485693658755,5,1.5941514306341245,3978
4781080,Winchester city,Tennessee,3.594216801003748,2,1.594216801003748,3979
3954446,New Concord village (pt.),Ohio,3.405592794662377,5,1.5944072053376228,3980
3522380,Edgewood town,New Mexico,3.4055337697308006,5,1.5944662302691994,3981
5506350,Bellevue,Wisconsin,4.405219360865156,6,1.5947806391348438,3982
4750280,Morristown,Tennessee,4.405101311002003,6,1.594898688997997,3983
2910810,Camdenton,Missouri,3.404864820506267,5,1.5951351794937332,3984
1218550,Dundee town,Florida,3.4048254705518826,5,1.5951745294481174,3985
944700,Manchester,Connecticut,4.404452036754661,6,1.5955479632453393,3986
2647180,Leslie,Michigan,3.4042352212361173,5,1.5957647787638827,3987
2066750,South Hutchinson city,Kansas,3.4035859469887755,5,1.5964140530112245,3988
1713139,Chester city,Illinois,3.5964203984492715,2,1.5964203984492715,3989
2130700,Georgetown,Kentucky,4.403566662781014,6,1.5964333372189863,3990
1341932,Jasper city,Georgia,3.403526922057199,5,1.5964730779428011,3991
458010,Quartzsite,Arizona,3.4032514723765086,5,1.5967485276234914,3992
5631855,Gillette city,Wyoming,4.4031338132827855,6,1.5968661867172145,3993
3224100,Fallon,Nevada,3.5972073975369585,2,1.5972073975369585,3994
2978442,Wentzville,Missouri,4.402464864058252,6,1.5975351359417482,3995
3721160,Emerald Isle,North Carolina,3.4023857733800527,5,1.5976142266199473,3996
1741105,Lake Forest,Illinois,4.402169739400369,6,1.5978302605996308,3997
2664140,Pinckney village,Michigan,3.4018151990414798,5,1.5981848009585202,3998
2577010,Westminster,Massachusetts,3.401736499132711,5,1.5982635008672892,3999
2370030,South Berwick,Maine,3.400615025432757,5,1.599384974567243,4000
3929246,Gambier,Ohio,3.399690301504725,5,1.6003096984952752,4001
4812496,Canton city,Texas,3.399473876755611,5,1.6005261232443888,4002
1632140,Gooding,Idaho,3.39892297739423,5,1.6010770226057698,4003
643280,Los Altos,California,4.398765968346122,6,1.6012340316538776,4004
3472420,Tenafly,New Jersey,4.398765968346122,6,1.6012340316538776,4005
1033120,Harrington,Delaware,3.3987262276223085,5,1.6012737723776915,4006
3360020,Pembroke,New Hampshire,3.398549152827579,5,1.601450847172421,4007
2630420,Fraser city,Michigan,4.398136369075973,6,1.6018636309240266,4008
4056650,Owasso city (pt.),Oklahoma,4.396365621128678,6,1.6036343788713223,4009
4673060,Yankton,South Dakota,4.396090171447987,6,1.6039098285520126,4010
3955916,Niles,Ohio,4.395736021858529,6,1.6042639781414714,4011
2675820,Spring Lake,Michigan,3.3956766061575214,5,1.6043233938424786,4012
2659440,Novi,Michigan,7.604685451947706,6,1.6046854519477058,4013
3472060,Tabernacle Township,New Jersey,3.395283106613678,5,1.604716893386322,4014
1352304,Montezuma,Georgia,3.394712532275105,5,1.605287467724895,4015
685012,Wheatland,California,3.3945551324575676,5,1.6054448675424324,4016
3474900,Upper Freehold township,New Jersey,3.394358382685646,5,1.6056416173143542,4017
4911320,Cedar City,Utah,4.394083323774385,6,1.6059166762256147,4018
2677860,Sylvan Lake,Michigan,3.393925533187418,5,1.606074466812582,4019
4150950,Myrtle Creek,Oregon,3.393886183233034,5,1.6061138167669662,4020
3774020,Wilkesboro,North Carolina,3.392863084419041,5,1.6071369155809592,4021
5327435,Goldendale city,Washington,3.3926269846927344,5,1.6073730153072656,4022
609066,Burlingame,California,4.392076476100784,6,1.607923523899216,4023
4931120,Grantsville city,Utah,3.6085008344452665,2,1.6085008344452665,4024
4830392,Graham,Texas,3.60889433398911,2,1.60889433398911,4025
2324320,Fairfield town,Maine,3.3910726614945528,5,1.6089273385054472,4026
1334876,Greensboro city,Georgia,3.390738186882286,5,1.609261813117714,4027
3739360,Louisburg,North Carolina,3.390738186882286,5,1.609261813117714,4028
535500,Johnson city,Arkansas,3.390541437110364,5,1.6094585628896358,4029
2135866,Henderson,Kentucky,4.39014832833595,6,1.6098516716640496,4030
2513660,Chicopee,Massachusetts,7.610509245196589,6,1.6105092451965888,4031
3975231,Sugar Creek township,Ohio,3.3894199634104103,5,1.6105800365895897,4032
3808700,Bowman city,North Dakota,3.388416539573609,5,1.6115834604263908,4033
4838860,Kenedy city,Texas,3.3882591397560717,5,1.6117408602439283,4034
3630576,Greenport village,New York,3.38823946477888,5,1.6117605352211202,4035
4815160,Clarksville city,Texas,3.387826290257844,5,1.612173709742156,4036
1334512,Gray,Georgia,3.387472140668385,5,1.6125278593316148,4037
3902638,Ashtabula,Ohio,4.387354481574662,6,1.6126455184253379,4038
4541380,Liberty,South Carolina,3.3871966909876945,5,1.6128033090123055,4039
4838332,Justin,Texas,3.3862916420368547,5,1.6137083579631453,4040
4015400,Clinton city,Oklahoma,3.6140098280590753,2,1.6140098280590753,4041
1978285,Tipton,Iowa,3.385307893177246,5,1.614692106822754,4042
1704975,Bellwood village,Illinois,4.384226160201107,6,1.6157738397988934,4043
3601033,Albion village,New York,3.616016675732677,2,1.616016675732677,4044
5583850,Waterford town,Wisconsin,3.383379745412413,5,1.6166202545875872,4045
2112160,Campbellsville,Kentucky,3.616961074637901,2,1.616961074637901,4046
4121050,Dundee,Oregon,3.3829862458685693,5,1.6170137541314307,4047
3948342,Maumee,Ohio,4.382868586774847,6,1.6171314132251533,4048
1214125,Cooper City,Florida,4.381884837915238,6,1.618115162084762,4049
1345488,Lawrenceville city,Georgia,4.381845487960853,6,1.6181545120391467,4050
3771560,Weaverville,North Carolina,3.381333547784427,5,1.6186664522155731,4051
2952076,New Madrid,Missouri,3.3811761479668894,5,1.6188238520331106,4052
3736860,Landis,North Carolina,3.380900698286199,5,1.619099301713801,4053
2049100,Mulvane,Kansas,3.6192630469693854,2,1.6192630469693854,4054
1854954,North Manchester,Indiana,3.619322071900962,2,1.619322071900962,4055
2909514,Buffalo,Missouri,3.3799169494265904,5,1.6200830505734096,4056
